course_id,discipline,user_id,registered,viewed,explored,grade,new_col,Target_Variable,grade_reqs,completed%,course_reqs,final_cc_cname_ID,primary_reason,learner_type,expected_hours_week,LoE_ID,age_ID,gender,start_time_ID,course_start,course_end,last_event_ID,nEvents,nDays_act,nContent,nForum_posts,course_length
832945288,Humanities,832458031,1,0,0,0.098,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945281,Professions and Applied Sciences,832956220,1,0,0,0.34,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945281,Professions and Applied Sciences,832690878,1,0,0,0.473,high,1,0,0,0,"""*""","""I am curious about MOOCs""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945173,Interdisciplinary and Other,832675089,1,0,0,0.388,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,97
832945571,Business and Management,832647010,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945220,Education,832673165,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,28
832945571,Business and Management,832647668,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,30
832945131,Business and Management,832695551,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945571,Business and Management,832647762,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945594,Education,832645337,1,1,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",42,3,0,9,42
832945571,Business and Management,832644783,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Observer""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,30
832945281,Professions and Applied Sciences,832641183,1,0,0,0.172,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945571,Business and Management,832695333,1,0,0,0.933,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,30
832945131,Business and Management,832642757,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945585,Education,832634334,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,168
832945288,Humanities,832674198,1,0,0,0.863,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945135,Humanities,832455180,1,0,0,0.84,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,1,71
832945510,Interdisciplinary and Other,832647084,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945281,Professions and Applied Sciences,832672939,1,0,0,0.484,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,4,67
832945184,Computer Science,832677594,1,0,0,0.233,high,1,0,0,0,"""*""","""I am curious about MOOCs""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,3,77
832945571,Business and Management,832644469,1,0,0,1,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945281,Professions and Applied Sciences,832692558,1,0,0,0.684,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,5,67
832945571,Business and Management,832695004,1,0,0,0,low,0,0,0,0,"""*""","""I am curious about MOOCs""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,30
832945571,Business and Management,832647773,1,0,0,0.867,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,30
832945251,Professions and Applied Sciences,832619013,1,1,0,0.646,high,1,0,0,0,"""*""","""I hope to gain skills to use at work""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",87,6,0,10,39
832945251,Professions and Applied Sciences,832622197,1,1,0,0.705,high,1,0,0,0,"""*""","""I hope to gain skills to use at work""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",104,5,0,11,39
832945175,Physical Sciences,832415261,1,0,0,0.025,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,2,35
832945251,Professions and Applied Sciences,832617644,1,1,0,0.705,high,1,0,0,0,"""*""","""I hope to gain skills to use at work""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",157,8,0,14,39
832945571,Business and Management,832647084,1,0,0,0.933,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q2""","""2014 Q4""","""2014 Q4""","""2015 Q2""",0,1,0,2,30
832945506,Education,832619798,1,1,0,0.065,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",99,5,0,2,39
832945287,Education,832642417,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945287,Education,832636471,1,0,0,0.5,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945287,Education,832665667,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,15,58
832945287,Education,832634699,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,3,58
832945229,Education,832695351,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,55
832945520,Professions and Applied Sciences,832666524,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",2,1,0,0,53
832945509,Humanities,832680385,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Passive""","""More than 8 hours per week""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2015 Q1""","""""",0,0,0,0,112
832945550,Social Sciences,832370159,1,1,0,0.333,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Drop-in""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",8,3,0,0,27
832960068,Education,832658371,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,0,63
832945559,Business and Management,832306505,1,0,0,0,low,0,1,0.01,1,"""*""","""I am curious about MOOCs""","""Observer""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",0,0,7,0,60
832960059,Professions and Applied Sciences,832303028,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",0,0,0,0,35
832945550,Social Sciences,832301221,1,1,0,0.6,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Drop-in""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",105,6,0,0,27
832945550,Social Sciences,832379732,1,1,0,1,high,1,1,0,1,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",225,8,14,14,27
832945117,Interdisciplinary and Other,832485107,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q2""","""""",0,0,0,0,21
832945133,Professions and Applied Sciences,832488889,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,1,56
832945585,Education,832637016,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Drop-in""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,168
832945281,Professions and Applied Sciences,832667102,1,0,0,0.062,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,67
832945240,Professions and Applied Sciences,832981753,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q3""",7,1,0,0,35
832945596,Professions and Applied Sciences,832379617,1,0,0,0.131,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q2""","""2015 Q1""",0,0,0,0,123
832945173,Interdisciplinary and Other,832603144,1,0,0,0.953,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,5,97
832945550,Social Sciences,832304800,1,1,0,0.6,high,1,1,0,1,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",73,3,14,0,27
832945550,Social Sciences,832307903,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,5,27
832945550,Social Sciences,832307927,1,1,0,0.267,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",81,5,0,1,27
832945229,Education,832648704,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,55
832945242,Education,832647583,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,50
832945599,Education,832647583,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Drop-in""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,49
832945184,Computer Science,832609776,1,0,0,0.925,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,9,77
832945517,Interdisciplinary and Other,832374458,1,1,0,0.467,high,1,1,0.083,1,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",12,1,78,0,55
832945510,Interdisciplinary and Other,832664106,1,0,0,0.25,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,21
832945559,Business and Management,832614819,1,1,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",36,2,0,1,60
832945543,Professions and Applied Sciences,832418323,1,1,0,0.062,low,0,1,0,1,"""*""","""I like the format (online)""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",3,1,15,0,33
